claim_id,claim_text,category,initial_risk,video_id,channel_id,channel_name,video_title,timestamp_sec,extraction_version,final_verdict,confidence,suspicion_score,suspicion_note,human_reviewed,auto_accepted,would_auto_accept_after_all_gates,retrieval_source,reviewer_note,archived_at,archive_reason,source_url,reasoning,source_directness,evidence_stance,source_tier,calibration_flags,reviewer_check_point,reviewer_risk_level,reviewer_source_note,priority_score
656,"Hiperkalemi haftalarca belirti vermeden ilerleyip kritik seviyede kas güçsüzlüğü, kalp ritim bozukluğu ve ani kalp durmasına yol açabilir.",mekanizma,high,odZgEDFDmbE,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,BÖBREKLERİ BİTİREN 4 Sebze ve Kreatinini Düşüren 4 Şifa Kaynağı,148,v2.1,doğrulanmış,0.72,14.0,şüphesiz,0.0,0.0,0.0,native,,,,https://www.ncbi.nlm.nih.gov/books/NBK470284/,"StatPearls (NIH) kaynağı, hafif hiperkalemi vakalarının genellikle asemptomatik seyrettiğini, ancak şiddetli hiperkaleminin yaşamı tehdit eden kardiyak aritmilere, kas güçsüzlüğüne, felce ve tedavi edilmezse ani kalp durmasına yol açabileceğini açıkça belirtiyor. Diğer kaynaklar da (SingleCare, Medscape) hiperkaleminin genellikle sinsi ve semptomsuz ilerleyip ancak ileri düzeyde belirti verdiğini, tanının çoğu zaman rutin kan tahlili ile rastlantısal konduğunu doğruluyor. 'Haftalarca' gibi kesin bir süre kaynaklarda belirtilmese de, sinsi/uzun süreli asemptomatik seyir ve ardından kritik komplikasyonlara (kas güçsüzlüğü, aritmi, ani kalp durması) ilerleme yönü kaynaklarla iyi örtüşüyor; bu yüzden 'doğrulanmış' ama tam kesinlik için değil orta-yüksek güven uygundur.",direct,supports,primary_study,tier_url:guideline->primary_study,Model 'doğrulanmış' dedi — kaynak URL'si ve gerekçe iddiayla örtüşüyor mu kontrol edin.,yüksek,Kaynak türü belirtilmedi,0.0
775,"Meyve içeren bir öğün sonrası 10-15 dakikalık hafif tempolu yürüyüş, kasların insüline gerek kalmadan glikoz alımını artırarak kan şekeri zirvesini düşürür.",mekanizma,low,bZsorXWeLhM,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,Kan Şekerini Düşüren 10 Meyve Ve Uzak Durmanız Gereken 5 Tehli̇keli̇ Tür,1708,v2.1,doğrulanmış,0.72,14.0,şüphesiz,0.0,1.0,1.0,native,,,,https://pubmed.ncbi.nlm.nih.gov/22270150/,"Sistematik derleme, öğün sonrası yürüyüşün postprandiyal glisemik yanıtı azalttığını gösteriyor: bir çalışmada 15-20 dakikalık yemek sonrası yürüyüşün glisemik yanıtı azalttığı, başka bir çalışmada ise glukoz zirvesinin yürüyüş süresi arttıkça düştüğü bulunmuştur. Mekanizma tarafında ise fizyoloji literatürü, kas kasılmasının GLUT4 translokasyonunu insülin sinyal yolundan bağımsız (AMPK, Ca2+ aracılı) mekanizmalarla tetiklediğini ve bunun tip 2 diyabette bile bozulmadığını doğruluyor. İki bileşen de (yürüyüşün glisemik zirveyi düşürmesi ve insülinden bağımsız mekanizma) kanıtla desteklendiğinden doğrulanmış olarak işaretlendi, ancak spesifik 10-15 dakika süresi ve 'meyve içeren öğün' detayı doğrudan test edilmediği için confidence tam yüksek değil.",direct,supports,primary_study,"retrieval_cited,specificity_tier:background","Bileşik iddia — bileşenlerden biri destekleniyor, diğeri desteklenmiyor olabilir. Hangi bileşenin sorunlu olduğuna bakın.",düşük,Sağlanan kanıt paketinden,0.0
1119,"Öğretmen, hemşire, tezgahtar gibi uzun süre ayakta kalan mesleklerde varis riski daha sık görülür.",önleme,low,Iw1akJ5SQgM,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,Varis Damarları Kayboluyor — Doktorların Asla Reçete Etmediği 5 Dakikalık Akşam Ritüeli,366,v2,doğrulanmış,0.72,14.0,şüphesiz,0.0,0.0,0.0,native,,,,https://pubmed.ncbi.nlm.nih.gov/16299093/,"Büyük ölçekli Danimarka kohort çalışmaları, uzun süre ayakta çalışmanın varis nedeniyle hastaneye yatış riskini erkeklerde ve kadınlarda anlamlı şekilde artırdığını göstermektedir; ayakta/yürüyerek çalışanlarda etyolojik fraksiyon erkeklerde %22.5, kadınlarda %22.6 olarak hesaplanmıştır. Öğretmenler (Suudi Arabistan çalışmaları, %42 prevalans), hemşireler (birden fazla ülke çalışmasında yüksek prevalans) ve tezgahtar/satış personeli gibi ayakta duran mesleklerde varis prevalansının yüksek olduğunu gösteren çok sayıda kesitsel çalışma mevcuttur. Ancak yeni bir akselerometre tabanlı çalışma, günlük/uzun dönem ayakta durma süresinin objektif ölçümle varis ile anlamlı ilişkili olmadığını bulmuş ve önceki epidemiyolojik çalışmalarla kısmen çelişmektedir, bu nedenle kanıt genel olarak iddiayı destekler ama tam kesinlik taşımaz.",direct,supports,primary_study,"retrieval_cited,specificity_tier:background,verdict_reasoning_mismatch","Verdict kendi gerekçesiyle tam örtüşmüyor — Ancak yeni bir akselerometre tabanlı çalışma, günlük/uzun dönem ayakta durma süresinin objektif ölçümle varis ile anlamlı ilişkili olmadığın… kısmının doğrudan kanıtı var mı, bakın.",orta,Sağlanan kanıt paketinden,0.0
642,"New England Journal of Medicine'de yayımlanan klasik klinik seriler, subakut kombine dejenerasyonun erken yakalanıp tedavi edildiğinde büyük ölçüde geri döndürülebilir olduğunu, geciktiğinde kalıcı hasar bırakabileceğini göstermektedir.",tedavi,high,P4m9F9mykQ8,UCXhDI7n_iC4J9jR3GYJKkcQ,Dr. Stefen Radoslaw ile Fizyoterapi,Nörolog Uyarıyor: 60 Yaş Sonrası Tırnaklarınız Böyleyse 4 Hastalığı Gizliyor Olabilir,963,v2.1,doğrulanmış,0.72,14.0,şüphesiz,0.0,0.0,0.0,web_search,,,,https://www.nejm.org/doi/abs/10.1056/NEJM198806303182604,"Lindenbaum ve ark.'nın NEJM'de yayımlanan klasik 141 hastalık klinik serisi, kobalamin eksikliğine bağlı nöropsikiyatrik/nörolojik bozukluklarda tedaviyle büyük ölçüde iyileşme gösteriyor: tedavi alan hastaların tamamına yakınında nöropsikiyatrik anormalliklerde düzelme bildirilmiş. Bununla birlikte bu makale asıl olarak anemisiz/makrositozsuz kobalamin eksikliğinin tanısal özelliklerine odaklanıyor; 'geciktiğinde kalıcı hasar' unsuru bu spesifik seride ayrı bir sonuç olarak vurgulanmamış, bu kısım daha çok genel SCD literatüründe (paketteki vaka raporları, StatPearls, derlemeler) yerleşik bir klinik prensip olarak destekleniyor. İki bileşen de aynı yönde (destekleyici) olduğu için doğrulanmış diyorum, ancak NEJM makalesinin doğrudan 'geciktiğinde kalıcı hasar' verisi sunmaması nedeniyle tam güven vermiyorum.",direct,supports,primary_study,web_search_override,"Bileşik iddia — bileşenlerden biri destekleniyor, diğeri desteklenmiyor olabilir. Hangi bileşenin sorunlu olduğuna bakın.",yüksek,Claude'un kendi aramasından (pakette değildi),0.0
1257,Kakaodaki flavanoller ileri yaştaki bireylerde kanıtlanmış bir vazodilatör (damar genişletici) etkiye sahiptir.,mekanizma,low,jP5XF06OLbo,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,60 Yaşından Sonra Kas Yapmak İçin Kahvenize Ekleyeceğiniz Gizli Karışım,610,v2.1,doğrulanmış,0.72,14.0,şüphesiz,0.0,1.0,1.0,native,,,,https://pubmed.ncbi.nlm.nih.gov/16877960/,"Birden fazla randomize kontrollü çalışma, kakao flavanollerinin yaşlı bireylerde nitrik oksit bağımlı periferik vazodilatasyon oluşturduğunu ve bu yanıtın genç bireylere göre daha güçlü olduğunu göstermektedir. Özellikle yaşlanma ve vasküler yanıtları doğrudan karşılaştıran bir çalışma, flavanol-zengin kakaonun her iki yaş grubunda da PWA artışı sağladığını, ancak yaşlılarda yanıtın anlamlı derecede daha belirgin olduğunu bulmuştur. 2023 tarihli randomize çift kör bir çalışma da 55-79 yaş sağlıklı yetişkinlerde akış aracılı vazodilatasyonda (FMD) anlamlı artış ve kan basıncında düşüş bildirmiştir; bu doğrudan mekanizmayı ve yaş grubunu ele alan kanıtlar iddiayı güçlü şekilde desteklemektedir, ancak örneklem büyüklükleri sınırlı olduğundan tam 'kanıtlanmış kesin' düzeyine ulaşmamaktadır.",direct,supports,primary_study,"retrieval_cited,specificity_tier:background",Bu iddia için literatürde doğrudan bir çalışma bulunamadı; kanıt dolaylı/mekanistik.,düşük,Sağlanan kanıt paketinden,0.0
273,Denge çalıştırma (tek ayak üzerinde durma gibi) egzersizleri yaşlılarda düşmeleri önler.,önleme,low,UnsXi4CBAjU,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,60 Yaş Üstü İçin Uyku Öncesi Beslenmenin Kaslara İnanılmaz Etkisi,1328,v1,doğrulanmış,0.72,14.0,şüphesiz,0.0,0.0,0.0,native,,,,https://pubmed.ncbi.nlm.nih.gov/37601180/,"Paketteki sistematik derlemeler ve meta-analiz, denge/egzersiz müdahalelerinin yaşlılarda düşme riskini azalttığını tutarlı biçimde gösteriyor. Bir sistematik derleme, denge egzersizlerinin yaralanmalı düşme oranını azalttığını ve statik/dinamik dengeyi iyileştirdiğini bildiriyor; başka bir meta-analiz ise egzersiz müdahalesinin (denge eğitimi dahil) düşme riskini azaltmada 'büyük ve anlamlı etki' gösterdiğini belirtiyor. Ayrıca kırılgan yaşlılarda yapılan bir derlemede, incelenen 10 çalışmanın 7'sinde egzersiz sonrası düşme insidansının azaldığı bulunmuş. Kanıtlar çoğunlukla 'denge eğitimi içeren' çok bileşenli programlara dayanıyor; salt tek ayak üzerinde durma gibi izole bir egzersiz türünün tek başına etkisini ayrıştıran doğrudan bir RCT sonucu pakette yok, bu nedenle güven tam üst düzeyde değil.",direct,supports,primary_study,"tier_url:systematic_review->primary_study,retrieval_cited,specificity_tier:supportive",Model 'doğrulanmış' dedi — kaynak URL'si ve gerekçe iddiayla örtüşüyor mu kontrol edin.,düşük,Sağlanan kanıt paketinden,0.0
773,"İnsülin duyarlılığı sabah saatlerinde daha yüksek, öğleden sonra ve akşam saatlerinde daha düşüktür, bu nedenle aynı meyve sabah yenildiğinde daha kontrollü glisemik yanıt oluşturur.",mekanizma,medium,bZsorXWeLhM,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,Kan Şekerini Düşüren 10 Meyve Ve Uzak Durmanız Gereken 5 Tehli̇keli̇ Tür,1667,v2.1,doğrulanmış,0.72,14.0,şüphesiz,0.0,0.0,0.0,web_search,,,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7202752/,"Paketteki [3] normal kilolu bireylerde akşam saatlerinde (1800) glukoz toleransının sabaha (0800) göre anlamlı derecede düştüğünü gösteriyor: KGs değeri sabah 2.98, akşam 1.86 (p<0.002), azalmanın nedeni de insülin etkisindeki düşüş olarak belirtiliyor. Ek olarak bulunan randomize kontrollü çalışma (PMC7202752) aynı glisemik indeksli yemeklerin akşam yemeğinde kahvaltıya kıyasla daha yüksek postprandiyal glisemik yanıt oluşturduğunu ve bunun akşam saatlerinde azalmış insülin duyarlılığına bağlı olduğunu doğrudan göstermektedir. Bu doğrudan mekanistik ve deneysel kanıtlar, 'aynı besin sabah yenildiğinde daha kontrollü glisemik yanıt oluşturur' önermesini meyveye özgü çalışma olmasa da genel besin/karbonhidrat yanıtı bağlamında güçlü şekilde destekliyor; meyveye özgü doğrudan bir çalışma bulunmadığından confidence tam üst sınırda değil.",direct,supports,primary_study,"web_search_override,specificity_tier:background,no_direct_evidence_expected",Bu iddia için literatürde doğrudan bir çalışma bulunamadı; kanıt dolaylı/mekanistik.,orta,Claude'un kendi aramasından (pakette değildi),0.0
1111,Cerrahi varis tedavisi sonrasında bile mor damarlar sıklıkla tekrar geri döner.,diğer,medium,Iw1akJ5SQgM,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,Varis Damarları Kayboluyor — Doktorların Asla Reçete Etmediği 5 Dakikalık Akşam Ritüeli,79,v2,doğrulanmış,0.72,14.0,şüphesiz,0.0,1.0,1.0,native,,,,https://pubmed.ncbi.nlm.nih.gov/14603197/,"İddia genel olarak varis cerrahisi sonrası morarmış/genişlemiş damarların (varisin klinik görünümünün) sıklıkla tekrarladığını öne sürüyor; pakette bu doğrudan destekleniyor. Prospektif uzun dönem çalışmada klinik nüksün 5 yılda %47.1'e, fizyolojik nüksün %66'ya ulaştığı raporlanmış ve safenofemoral/safenopopliteal bölgelerde nüks oranlarının 3 yılda %23 ve %52'ye yükseldiği gösterilmiş. Ayrıca endovenöz ablasyon sonrası da RCT meta-analizinde nüks oranı %22 olarak bulunmuş ve zamanla yaklaşık iki katına çıktığı belirtilmiş; residüel yetersiz venlerin de 8 yılda reoperasyon ihtiyacını artırdığı gösterilmiş. Bu üç bağımsız kaynak farklı cerrahi/endovenöz yöntemlerde bile nüksün yaygın olduğunu doğrudan ele aldığından iddia iyi desteklenmiş sayılabilir; ancak 'mor damar' ifadesi klinik varis nüksüyle eşleniyor olup birebir kozmetik terminoloji kullanılmadığından confidence tam üst sınırda değil.",direct,supports,primary_study,"retrieval_cited,specificity_tier:background,no_direct_evidence_expected",Bu iddia için literatürde doğrudan bir çalışma bulunamadı; kanıt dolaylı/mekanistik.,orta,Sağlanan kanıt paketinden,0.0
274,Yaz aylarında aşırı terleme gizli sıvı kaybına ve dehidrasyon riskinin artmasına yol açar.,mekanizma,low,UnsXi4CBAjU,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,60 Yaş Üstü İçin Uyku Öncesi Beslenmenin Kaslara İnanılmaz Etkisi,1235,v1,doğrulanmış,0.72,14.0,şüphesiz,0.0,1.0,1.0,native,,,,https://pubmed.ncbi.nlm.nih.gov/9551126/,"Paketteki [2] numaralı çalışma sıcak çalışma koşullarında yüksek terleme oranlarının aşırı sıvı kaybına yol açarak dehidrasyon ve elektrolit dengesizliğine neden olabileceğini doğrudan belirtiyor: 'In hot working conditions, high sweat rates with excessive loss of body fluids may result in dehydration and electrolyte imbalance.' Ayrıca [3] MedlinePlus kaynağı 'aşırı terleme'yi ve sıcak havada egzersiz/dış mekan çalışmasını dehidrasyon nedenleri arasında doğrudan sayıyor. Mayo Clinic gibi klinik kaynaklar da sıcak, nemli havanın terleme yoluyla sıvı kaybını artırdığını teyit ediyor. 'Gizli' (fark edilmeden gelişen) sıvı kaybı vurgusu literatürde sık geçen bir uyarı niteliğinde olup, kanıtlar iddianın temel mekanizmasını (terleme→sıvı kaybı→dehidrasyon riski artışı) güçlü şekilde destekliyor; ancak 'gizli' ifadesinin özel bir kanıt tabanı yerine genel bir tanımlama olması nedeniyle güven tam maksimuma çıkarılmadı.",direct,supports,primary_study,"retrieval_cited,specificity_tier:background",Bu iddia için literatürde doğrudan bir çalışma bulunamadı; kanıt dolaylı/mekanistik.,düşük,Sağlanan kanıt paketinden,0.0
260,"Kas dokusu vücuttaki en büyük glikoz deposu olup, kas kaybı fazla glikozun kanda dolaşmasına ve insülin direnci, prediyabet ile tip 2 diyabete yol açar.",mekanizma,high,UnsXi4CBAjU,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,60 Yaş Üstü İçin Uyku Öncesi Beslenmenin Kaslara İnanılmaz Etkisi,869,v1,doğrulanmış,0.72,14.0,şüphesiz,0.0,0.0,0.0,native,,,,https://onlinelibrary.wiley.com/doi/10.1002/cphy.c190029,"İddianın her iki bileşeni de literatürde iyi desteklenmektedir: kas dokusunun vücudun en büyük/başlıca glikoz depolama-kullanım organı olduğu ve kas kaybının (sarkopeni) insülin direnci, prediyabet ve tip 2 diyabet riskini artırdığı. Comprehensive Physiology dergisindeki inceleme, iskelet kasının kütlece en büyük organ olduğunu ve postprandiyal glikoz alımının %80'inden sorumlu olduğunu belirtmektedir. NHANES verilerine dayanan bir çalışma, sarkopeninin prediyabet ve T2DM ile bağımsız olarak ilişkili olduğunu, sarkopeninin prediyabetle OR=1.230 ve T2DM ile OR=2.106 ilişkili olduğunu göstermektedir. Journal of Endocrinology derlemesi ise kas kütlesini artıran girişimlerin insülin direncinin gelişimini azalttığını belirtmektedir; bu bulgular kanıtın yönünü destekler ancak mekanizma (kas kaybı → 'fazla glikozun kanda dolaşması') basitleştirilmiş bir anlatımdır, bu nedenle tam '0.85+' güven verilmemiştir.",direct,supports,primary_study,"tier_url:systematic_review->primary_study,retrieval_cited",Model 'doğrulanmış' dedi — kaynak URL'si ve gerekçe iddiayla örtüşüyor mu kontrol edin.,yüksek,Sağlanan kanıt paketinden,0.0
1160,Bir hafta içinde 4-5 kilo ani kilo alımı ve bacak şişliği böbrek sorunuyla ilişkilidir.,tanı,high,K7YdDLCZmW0,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,"60 Yaş Sonrası Bacak Şişliği? Kalp Değil, Lenf Sistemi – 5 Dakikada İndir!",338,v2,doğrulanmış,0.72,14.0,şüphesiz,0.0,0.0,0.0,web_search,,,,https://www.kidney.org/kidney-topics/signs-and-symptoms-kidney-disease,"National Kidney Foundation, günlük kilonun takip edilmesini ve ani kilo artışının vücutta sıvı tutulduğuna işaret edebileceğini belirtiyor; bacak şişliğinin de böbrek (veya kalp/karaciğer) sorunlarıyla ilişkili olabileceğini vurguluyor. Medical News Today ayrıca ani kilo alımı veya bacak/ayak bileği şişliğinin böbrek yetmezliği ya da nefrotik sendrom gibi böbrek hastalıklarının işareti olabileceğini açıkça ifade ediyor. Bir haftada 4-5 kg'lık spesifik eşik tam olarak bu şekilde verilmese de (AHA/kalp yetmezliği bağlamında haftada 5 lb ~2.3 kg eşiği kullanılıyor), yön ve mekanizma (sıvı retansiyonu-ödem-böbrek disfonksiyonu ilişkisi) kaynaklarca net şekilde destekleniyor; bu nedenle 'doğrulanmış' ama tam sayısal eşleşme direct-guideline seviyesinde olmadığından confidence orta-yüksek.",direct,supports,guideline,"web_search_override,specificity_tier:background,no_direct_evidence_expected",Bu iddia için literatürde doğrudan bir çalışma bulunamadı; kanıt dolaylı/mekanistik.,yüksek,Claude'un kendi aramasından (pakette değildi),0.0
248,"Yaşlanmayla birlikte anabolik direnç gelişir, bu nedenle yaşlı bir vücudun kas sentezini başlatmak için genç bir bedene göre tek seferde daha fazla proteine ihtiyacı vardır.",mekanizma,medium,UnsXi4CBAjU,UC83SKJrkGxPAkhK1aPosw7A,Dr. Hasan Yıldırım .Doğal Şifa,60 Yaş Üstü İçin Uyku Öncesi Beslenmenin Kaslara İnanılmaz Etkisi,341,v1,doğrulanmış,0.72,14.0,şüphesiz,0.0,0.0,0.0,web_search,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8539198/,"Paketteki PubMed özetleri (anabolik direnç kavramı) ve ek aramada bulunan çalışmalar bu iddianın iki bileşenini de destekliyor: (1) yaşlanmayla kas protein sentezinin protein alımına yanıtı zayıflar ('anabolic resistance'), (2) bu direnci aşmak için yaşlılarda tek öğünde daha yüksek protein dozu gerekir. PMC8539198 kaynağı bunu doğrudan ifade ediyor: yaşlılarda gençlerle aynı sentetik yanıtı elde etmek için daha büyük akut protein dozu gerektiği belirtiliyor. Keeping Strong ve Stanford Lifestyle Medicine sayfalarındaki spesifik çalışma sonuçları (20g gençlerde yeterli, 71 yaş grubunda 40g gerektiği) bu mekanizmayı sayısal olarak destekliyor, ancak eşik değerleri (20g vs 30-40g) çalışmalar arası değişkenlik gösteriyor ve tam konsensüs yok.",direct,supports,primary_study,"tier_url:systematic_review->primary_study,web_search_override,specificity_tier:background","Bileşik iddia — bileşenlerden biri destekleniyor, diğeri desteklenmiyor olabilir. Hangi bileşenin sorunlu olduğuna bakın.",orta,Claude'un kendi aramasından (pakette değildi),0.0
